"@type";"name";"typeCommunecter";"url.communecter";"url.api";"url.website";"address.@type";"address.streetAddress";"address.postalCode";"address.addressLocality";"address.codeInsee";"address.addressCountry";"geo.@type";"geo.latitude";"geo.longitude";"tags.0";"tags.1";"tags.2";"slug";"description";"image";"shortDescription";"tags.3";"tags.4";"email";"tags.5";"tags.6";"tags.7";"tags.8";"tags.9";"tags.10";"tags.11";"tags.12";"tags.13";"tags.14"
"Organization";"Biocoop Planète Bio";"LocalBusiness";"https://www.communecter.org/#@biocoopPlaneteBio1";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad23";"http://biocoop.fr/";"PostalAddress";"45 rue Georges de Buffon avenue de l’Europe";"76230";"BOIS GUILLAUME";"76108";"FR";"GeoCoordinates";"49.4750042";"1.1096606";"Vrac";"Épicerie";"Produits biologiques";"biocoopPlaneteBio1";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biomonde L’épicerie Bio Des Tourelles";"LocalBusiness";"https://www.communecter.org/#@biomondeLepicerieBioDesTourelles";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad27";"https://www.biomonde.fr/";"PostalAddress";"22 rue Courtanesse";"91790";"BOISSY SOUS ST YON";"91085";"FR";"GeoCoordinates";"48.5589451";"2.2081148";"Vrac";"Épicerie";"Produits biologiques";"biomondeLepicerieBioDesTourelles";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Bio Tea Full";"LocalBusiness";"https://www.communecter.org/#@biocoopBioTeaFull";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad2b";"http://biocoop.fr/";"PostalAddress";"313 route de la Forêt Les Grands Horizons";"66210";"BOLQUERE";"66020";"FR";"GeoCoordinates";"42.5143009";"2.0604112";"Vrac";"Épicerie";"Produits biologiques";"biocoopBioTeaFull";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Biococcinelle";"LocalBusiness";"https://www.communecter.org/#@biocoopBiococcinelle";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad33";"http://biocoop.fr/";"PostalAddress";"42 Bis avenue de la Mairie";"42160";"BONSON";"42022";"FR";"GeoCoordinates";"45.5230557";"4.2160185";"Vrac";"Épicerie";"Produits biologiques";"biocoopBiococcinelle";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Chocolats Georges Larnicol - Bordeaux";"LocalBusiness";"https://www.communecter.org/#@chocolatsGeorgesLarnicolBordeaux";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad37";"http://www.chocolaterielarnicol.fr/";"PostalAddress";"1 cours de l'Intendance";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8421772";"-0.5747971";"Chocolaterie";"Accepte contenant";" ";"chocolatsGeorgesLarnicolBordeaux";"Chez Chocolats Georges Larnicol, vous trouverez des biscuits et du chocolat. Aucun contenant n'est proposé.";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad37/logo-vrac-P.png";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bobi";"LocalBusiness";"https://www.communecter.org/#@bobi";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad3b";"https://www.facebook.com/BOBI-1772313933022381/";"PostalAddress";"111 rue de la Benauge";"33100";"BORDEAUX";"undefined";"FR";"GeoCoordinates";"44.840421";"-0.553736";"Vrac";"Épicerie";"Accepte contenant";"bobi";"- Fruits et légumes de saison bio ou en permaculture
- Thés et café
- Jus de pomme bio, limonade bio ou bière locale
- Chocolats
- Légumes secs en vrac
-Farine et sucre en vrac
- Piment d'espelette AOP en poudre
- Charcuterie et fromage basque
- Beurre
- Vins
- Miel bio
- Conserves basques
- Sandwichs
- Soupes
- Samoussas
- Desserts maison
- Pains bio
- Lait
- Yaourt brassés
- Oeufs
- Pâtes à tartiner
- ETC.";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad3b/logo-epicerie-vrac-P.png";"Épicerie";"Quartier ZZ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Maison Hegara";"LocalBusiness";"https://www.communecter.org/#@maisonHegara";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad3f";"http://www.maisonhegara.com/";"PostalAddress";"14 cours Portal";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8525393";"-0.5731868";"Vrac";"Épicerie";"Accepte contenant";"maisonHegara";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad3f/logo-vrac-P.png";" ";"Produits biologiques";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire124";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad43";"http://www.lavieclaire.com";"PostalAddress";"163 avenue Louis Barthou";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8514838";"-0.6098542";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire124";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad43/logo-superm-P.png";"Magasin bio";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Famille Mary";"LocalBusiness";"https://www.communecter.org/#@familleMary11";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad47";"https://www.famillemary.fr/bordeaux";"PostalAddress";"23 rue des Trois Conils";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8388283";"-0.575392";"Vrac";"Épicerie";"Miel";"familleMary11";"Épicerie spécialisée (miel confiture, pollen, propolis)";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad47/logo-vrac-P.png";" ";"Cosmétique";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Épicerie Domergue";"LocalBusiness";"https://www.communecter.org/#@epicerieDomergue";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad4b";"https://www.facebook.com/pages/Epicerie-Domergue/387800144666811";"PostalAddress";"24 Avenue Thiers";"33100";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8413983";"-0.5583848";"Vrac";"Épicerie";"Accepte contenant";"epicerieDomergue";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad4b/logo-vrac-P.png";" ";"Quartier ZZ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Gambetta";"LocalBusiness";"https://www.communecter.org/#@biocoopGambetta";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad4f";"http://www.biocoop.fr/";"PostalAddress";"27 Rue Judaïque";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8417408";"-0.5825174";"Épicerie";"Produits biologiques";"Accepte contenant";"biocoopGambetta";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad4f/logo-superm-P.png";"Magasin biologique";"Vrac";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Family Shop";"LocalBusiness";"https://www.communecter.org/#@familyShop";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad57";"https://www.facebook.com/familyshopbordeaux/";"PostalAddress";"3 rue des boucheries";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.835611";"-0.5692912";" ";" ";" ";"familyShop";" ";" ";"FERMÉ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Recharge";"LocalBusiness";"https://www.communecter.org/#@laRecharge";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad5b";"http://www.la-recharge.fr";"PostalAddress";"38 rue Sainte-Colombe";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.837233";"-0.5712535";"Vrac";"Épicerie";"100% Vrac";"laRecharge";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad5b/logo-epicerie-vrac-P.png";" ";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Pasteur";"LocalBusiness";"https://www.communecter.org/#@biocoopPasteur";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad5f";"http://www.bdxpasteur.com/";"PostalAddress";"40 cours Pasteur";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8329634";"-0.5738668";"Vrac";"Épicerie";"Produits biologiques";"biocoopPasteur";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad5f/logo-superm-P.png";"Magasin bio";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Caudéran";"LocalBusiness";"https://www.communecter.org/#@biocoopCauderan";"https://www.communecter.org/api/organization/get/id/594e0fc440bb4eba4a87ad63";"http://www.biocoop.fr/";"PostalAddress";"48 Avenue du Général Leclerc";"33200";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8526067";"-0.6085665";"Vrac";"Épicerie";"Produits biologiques";"biocoopCauderan";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc440bb4eba4a87ad63/logo-superm-P.png";"Magasin bio";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Le Palais des Thés";"LocalBusiness";"https://www.communecter.org/#@lePalaisDesThes7";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad67";"https://www.palaisdesthes.com/fr/";"PostalAddress";"55 cours de l’Intendance";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.841897";"-0.5785241";"Thé & Café";"Accepte contenant";"Vrac";"lePalaisDesThes7";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad67/logo-vrac-P.png";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Chartrons";"LocalBusiness";"https://www.communecter.org/#@biocoopChartrons";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad6b";"http://www.biocoop.fr/";"PostalAddress";"6 rue Sicard";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8520655";"-0.5726781";"Vrac";"Épicerie";"Produits biologiques";"biocoopChartrons";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad6b/logo-superm-P.png";"Magasin bio";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bio C Bon Albret";"LocalBusiness";"https://www.communecter.org/#@bioCBonAlbret";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad6f";"http://www.bio-c-bon.eu/fr";"PostalAddress";"59 cours d’Albret";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8325358";"-0.5796135";"Vrac";"Épicerie";"Produits biologiques";"bioCBonAlbret";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad6f/logo-superm-P.png";"Magasin bio";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Day by Day Bordeaux";"LocalBusiness";"https://www.communecter.org/#@dayByDayBordeaux";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad73";"http://daybyday-shop.com/magasin/bordeaux";"PostalAddress";"61 rue Fondaudège";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8469922";"-0.5804364";"Vrac";"Épicerie";"Produits biologiques";"dayByDayBordeaux";"Chez Day by Day Bordeaux, il est possible d'apporter des contenants et des contenants vous sont proposés.";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad73/logo-epicerie-vrac-P.png";" ";"100% Vrac";"Accepte Contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Magasin Général";"LocalBusiness";"https://www.communecter.org/#@magasinGeneral";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad77";"http://magasingeneral.camp/";"PostalAddress";"87 Quai des Queyries, Bâtiment Nord";"33100";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8495939";"-0.560638";"Vrac";"Épicerie";"Produits biologiques";"magasinGeneral";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad77/logo-epicerie-vrac-P.png";" ";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bio C Bon Victor Hugo";"LocalBusiness";"https://www.communecter.org/#@bioCBonVictorHugo";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad7b";"http://www.bio-c-bon.eu/fr";"PostalAddress";"95 Cours Victor Hugo";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8352073";"-0.5707299";"Vrac";"Épicerie";"Produits biologiques";"bioCBonVictorHugo";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad7b/logo-superm-P.png";"Magasin bio";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia";"LocalBusiness";"https://www.communecter.org/#@naturalia23";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad7f";"http://www.naturalia.fr/";"PostalAddress";"CC Saint Christoly 17 rue du Père Jabrun";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.838785";"-0.576564";"Vrac";"Épicerie";"Produits biologiques";"naturalia23";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad7f/logo-superm-P.png";" ";"Accepte contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Karine Fromages Fins";"LocalBusiness";"https://www.communecter.org/#@karineFromagesFins";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad83";"http://www.karine-fromages-fins.com/";"PostalAddress";"Marché des Capucins";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8304";"-0.5678666";"Fromagerie";"Accepte contenant";" ";"karineFromagesFins";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad83/logo-vrac-P.png";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"CC Auchan Lac";"LocalBusiness";"https://www.communecter.org/#@ccAuchanLac";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad87";" ";"PostalAddress";"cc alienor,  Bordeaux lac";"33000";"BORDEAUX";"33063";"FR";"GeoCoordinates";"44.8780424";"-0.5618658";"Vrac";"Épicerie";" ";"ccAuchanLac";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ad87/logo-superm-P.png";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Montaigu";"LocalBusiness";"https://www.communecter.org/#@biocoopMontaigu";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad8b";"http://biocoop.fr/";"PostalAddress";"ZA Bellevue rue Alfred Nobel";"85600";"BOUFFERE";"85027";"FR";"GeoCoordinates";"46.968975";"-1.329125";"Vrac";"Épicerie";"Produits biologiques";"biocoopMontaigu";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bio c’ Bon";"LocalBusiness";"https://www.communecter.org/#@bioCBon21";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad8f";"http://www.bio-c-bon.eu/fr";"PostalAddress";"892 rue Yves Kermen";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8290536";"2.2376896";"Vrac";"Épicerie";"Produits biologiques";"bioCBon21";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Le Petit Gallieni";"LocalBusiness";"https://www.communecter.org/#@biocoopLePetitGallieni";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad93";"http://biocoop.fr/";"PostalAddress";"163 Ter rue Gallieni";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8367053";"2.2409809";"Vrac";"Épicerie";"Produits biologiques";"biocoopLePetitGallieni";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire28";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad97";"http://www.lavieclaire.com";"PostalAddress";"24 avenue Pierre Lefaucheux";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8250631";"2.2406999595999";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire28";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Les Nouveaux Robinson";"LocalBusiness";"https://www.communecter.org/#@lesNouveauxRobinson";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad9b";"http://www.lesnouveauxrobinson.coop/";"PostalAddress";"127 avenue Jean-Baptiste Clément";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8432144";"2.2320417";"Vrac";"Épicerie";"Produits biologiques";"lesNouveauxRobinson";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia";"LocalBusiness";"https://www.communecter.org/#@naturalia4";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ad9f";"http://www.naturalia.fr/";"PostalAddress";"126 avenue Victor Hugo";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8397556";"2.2472101";"Vrac";"Épicerie";"Produits biologiques";"naturalia4";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Queues de Cerises";"LocalBusiness";"https://www.communecter.org/#@queuesDeCerises";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ada3";"https://www.queues-cerises.fr/";"PostalAddress";"21 avenue Jean Baptiste Clément";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8478084";"2.2413176";"Vrac";"Épicerie";"Produits biologiques";"queuesDeCerises";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fc540bb4eba4a87ada3/logo2.png";"Supermarché de produits biologiques";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Le Palais des Thés";"LocalBusiness";"https://www.communecter.org/#@lePalaisDesThes3";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ada7";"www.palaisdesthes.com/";"PostalAddress";"69 boulevard Jean Jaurès";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8392579";"2.2404419";"Vrac";"Épicerie";"Thé Café";"lePalaisDesThes3";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Les Nouveaux Robinsons Clément";"LocalBusiness";"https://www.communecter.org/#@lesNouveauxRobinsonsClement";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adab";"http://www.lesnouveauxrobinson.coop/";"PostalAddress";"127 avenue Jean-Baptiste Clément";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8432144";"2.2320417";"Vrac";"Épicerie";"Produits biologiques";"lesNouveauxRobinsonsClement";"Chez Les Nouveaux Robinsons Clément vous trouverez des fruits et des légumes.";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Carrefour Bio Boulogne Billancourt Jean Jaurès";"LocalBusiness";"https://www.communecter.org/#@carrefourBioBoulogneBillancourtJeanJaures";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adaf";"http://www.carrefour.fr/magasin/bio-boulogne-billancourt-jean-jaures";"PostalAddress";"264 Boulevard Jean Jaurès";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8278331";"2.2468045";"Vrac";"Épicerie";"Produits biologiques";"carrefourBioBoulogneBillancourtJeanJaures";"Chez Carrefour Bio Boulogne Billancourt Jean Jaurès il n'est pas possible d'apporter ses cillancourttenants et aucun cillancourttenant n'est proposé";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bio c' Bon Boulogne Kermen";"LocalBusiness";"https://www.communecter.org/#@bioCBonBoulogneKermen";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adb3";"http://www.bio-c-bon.eu/fr";"PostalAddress";"892 Rue Yves Kermen";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8290536";"2.2376896";"Vrac";"Épicerie";"Produits biologiques";"bioCBonBoulogneKermen";"Chez Bio c' Bon Boulogne Kermen il n'est pas possible d'apporter ses contenants et aucun contenant n'est proposé.";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Carrefour Bio Boulogne Billancourt Peupliers";"LocalBusiness";"https://www.communecter.org/#@carrefourBioBoulogneBillancourtPeupliers";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adb7";"http://www.carrefour.fr/magasin/bio-boulogne-billancourt-peupliers";"PostalAddress";"46 rue des Peupliers";"92100";"BOULOGNE BILLANCOURT";"92012";"FR";"GeoCoordinates";"48.8339641";"2.2525029";"Vrac";"Épicerie";"Produits biologiques";"carrefourBioBoulogneBillancourtPeupliers";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Opale Bio";"LocalBusiness";"https://www.communecter.org/#@biocoopOpaleBio";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adbb";"http://biocoop.fr/";"PostalAddress";"17 rue Edmond Rostand";"62200";"BOULOGNE SUR MER";"62160";"FR";"GeoCoordinates";"50.7253797";"1.603206";"Vrac";"Épicerie";"Produits biologiques";"biocoopOpaleBio";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biomonde L’Archamb’bio";"LocalBusiness";"https://www.communecter.org/#@biomondeLarchambbio";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adbf";"https://www.biomonde.fr/";"PostalAddress";"rue du Lieutenant Colonel Dubost";"03160";"BOURBON L ARCHAMBAULT";"03036";"FR";"GeoCoordinates";"46.5869504";"3.0597378";"Vrac";"Épicerie";"Produits biologiques";"biomondeLarchambbio";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Bourguibio";"LocalBusiness";"https://www.communecter.org/#@biocoopBourguibio";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adc3";"http://biocoop.fr/";"PostalAddress";"8 rue du Dr Guyotat";"42220";"BOURG ARGENTAL";"42023";"FR";"GeoCoordinates";"45.2963841";"4.5624015";"Vrac";"Épicerie";"Produits biologiques";"biocoopBourguibio";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biomonde Ecrin Bio";"LocalBusiness";"https://www.communecter.org/#@biomondeEcrinBio";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adc7";"https://www.biomonde.fr/";"PostalAddress";"29 rue Viennois";"38520";"LE BOURG D OISANS";"38052";"FR";"GeoCoordinates";"45.05402";"6.0293469";"Vrac";"Épicerie";"Produits biologiques";"biomondeEcrinBio";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Mag’Bio Eden";"LocalBusiness";"https://www.communecter.org/#@biocoopMagbioEden";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adcb";"http://biocoop.fr/";"PostalAddress";"43 avenue Alsace Lorraine";"01000";"BOURG EN BRESSE";"01053";"FR";"GeoCoordinates";"46.2030135";"5.2225284";"Vrac";"Épicerie";"Produits biologiques";"biocoopMagbioEden";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biomonde Biophare";"LocalBusiness";"https://www.communecter.org/#@biomondeBiophare";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87adcf";"https://www.biomonde.fr/";"PostalAddress";"24 rue du 23è RI";"01000";"BOURG EN BRESSE";"01053";"FR";"GeoCoordinates";"46.2076583";"5.2164577";"Vrac";"Épicerie";"Produits biologiques";"biomondeBiophare";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Bourg en Bresse";"LocalBusiness";"https://www.communecter.org/#@biocoopBourgEnBresse";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87add3";"http://www.biocoop.fr";"PostalAddress";"10 boulevard Kennedy";"01000";"BOURG EN BRESSE";"01053";"FR";"GeoCoordinates";"46.2062834";"5.2406173";"Vrac";"Épicerie";"Produits biologiques";"biocoopBourgEnBresse";"Chez Biocoop Bourg en Bresse vous trouverez céréales brutes ou transformées, legumineuses, fruits secs, sucre, graines, biscuits, fromages, fruits et legumes frais, epices, chocolat";" ";" ";"Accepte Contenant";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire29";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87add7";"http://www.lavieclaire.com";"PostalAddress";"73-79 avenue du Génréal Leclerc";"92340";"BOURG LA REINE";"92014";"FR";"GeoCoordinates";"48.7808286";"2.3161821";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire29";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"L’eau Vive";"LocalBusiness";"https://www.communecter.org/#@leauVive9";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87addb";"www.eau-vive.fr";"PostalAddress";"1 allée du Long";"26500";"BOURG LES VALENCE";"26058";"FR";"GeoCoordinates";"44.9605546";"4.8874922";"Vrac";"Épicerie";"Produits biologiques";"leauVive9";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biomonde L’eau Vive";"LocalBusiness";"https://www.communecter.org/#@biomondeLeauVive";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87addf";"https://www.biomonde.fr/";"PostalAddress";"153 Grande Rue";"73700";"BOURG ST MAURICE";"73054";"FR";"GeoCoordinates";"45.616496";"6.766794";"Vrac";"Épicerie";"Produits biologiques";"biomondeLeauVive";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Au Bourgeon Vert";"LocalBusiness";"https://www.communecter.org/#@biocoopAuBourgeonVert";"https://www.communecter.org/api/organization/get/id/594e0fc540bb4eba4a87ade3";"http://biocoop.fr/";"PostalAddress";"69 rue Barbes";"18000";"BOURGES";"18033";"FR";"GeoCoordinates";"47.075433";"2.3897562";"Vrac";"Épicerie";"Produits biologiques";"biocoopAuBourgeonVert";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
